iteration,algorithm,k,event_length,overlap,num_nodes,num_timestamps,relative_cost,total_length,true_length,precision,recall,f_measure,precision_ilp,recall_ilp,f_measure_ilp,ilp_time,nnodes
0,heuristic1,10,10,0.5,50,5000,39.587695458073945,17814.462956133277,4500,0.7467552814407626,0.8005514071567041,0.772718163457284,0,0,0,0,50
1,heuristic1,10,10,0.5,50,5000,44.01229644063268,19805.533398284708,4500,0.7257187380251457,0.7756730025099059,0.7498648318140559,0,0,0,0,50
2,heuristic1,10,10,0.5,50,5000,44.50096953141792,20025.436289138066,4500,0.707731741412954,0.7517062001206773,0.7290564715389947,0,0,0,0,50
0,heuristic1,10,10,0.5,100,10000,71.7410451288934,64566.94061600406,9000,0.7585738051882984,0.8179574601471136,0.787147222093236,0,0,0,0,100
1,heuristic1,10,10,0.5,100,10000,76.01646046862672,68414.81442176405,9000,0.737632987088002,0.8046312222758842,0.7696768535352728,0,0,0,0,100
2,heuristic1,10,10,0.5,100,10000,73.93989229159035,66545.90306243132,9000,0.7398572088164456,0.8011261673414114,0.7692736719287173,0,0,0,0,100
0,heuristic1,10,10,0.5,200,20000,142.63059211629763,256735.06580933576,18000,0.7360131944903844,0.8006916468901991,0.7669912932661479,0,0,0,0,200
1,heuristic1,10,10,0.5,200,20000,146.90174397513962,264423.1391552513,18000,0.7259156466191796,0.7877552537780247,0.7555722505782103,0,0,0,0,200
2,heuristic1,10,10,0.5,200,20000,151.32769367070887,272389.848607276,18000,0.711320381015274,0.768910724341854,0.7389952385490777,0,0,0,0,200
0,heuristic1,10,10,0.5,300,30000,213.1227708450563,575431.481281652,27000,0.724307905345495,0.790457972273715,0.755938546834825,0,0,0,0,300
1,heuristic1,10,10,0.5,300,30000,200.63655290696474,541718.6928488048,27000,0.7414246951193443,0.798222428033867,0.7687759246162539,0,0,0,0,300
2,heuristic1,10,10,0.5,300,30000,203.42543994641707,549248.6878553261,27000,0.7429146812496781,0.8072484982198971,0.7737466205970952,0,0,0,0,300
0,heuristic1,10,10,0.5,500,50000,324.85352485181073,1461840.8618331484,45000,0.7309863014086703,0.7874830740388791,0.7581836670811328,0,0,0,0,500
1,heuristic1,10,10,0.5,500,50000,340.2459618831193,1531106.8284740369,45000,0.7306347373322569,0.7942194201381003,0.7611013742841292,0,0,0,0,500
2,heuristic1,10,10,0.5,500,50000,336.5896057272824,1514653.2257727708,45000,0.730646890339917,0.7953635836234114,0.7616329494184366,0,0,0,0,500
0,heuristic1,10,10,0.5,700,70000,472.9304565981999,2979461.876568659,63000,0.7263412129833533,0.783241178935888,0.7537188443798956,0,0,0,0,700
1,heuristic1,10,10,0.5,700,70000,479.11473158467413,3018422.808983447,63000,0.7263955993417718,0.7902734685618719,0.7569893551443777,0,0,0,0,700
2,heuristic1,10,10,0.5,700,70000,481.4979675195873,3033437.1953734,63000,0.7301282317218978,0.7970434907495679,0.7621198663430647,0,0,0,0,700
0,heuristic1,10,10,0.5,1000,100000,703.8720392218831,6334848.352996948,90000,0.7213895138040776,0.7885440629312761,0.7534734334486386,0,0,0,0,1000
1,heuristic1,10,10,0.5,1000,100000,671.5321647625362,6043789.482862826,90000,0.7229795551857474,0.7888465798544885,0.7544782249683991,0,0,0,0,1000
2,heuristic1,10,10,0.5,1000,100000,675.1837244898115,6076653.5204083035,90000,0.7229278526794328,0.788464141285053,0.7542751196911924,0,0,0,0,1000
