iteration,algorithm,k,event_length,overlap,num_nodes,num_timestamps,relative_cost,total_length,true_length,precision,recall,f_measure,precision_ilp,recall_ilp,f_measure_ilp,ilp_time,nnodes
0,inner,10,10,0.5,50,5000,37.895423028098584,17052.940362644364,4500,0.7725437956216885,0.7985519660133664,0.7853326091123775,0,0,0,0,50
1,inner,10,10,0.5,50,5000,40.1872766701188,18084.27450155346,4500,0.7490540806629562,0.7994940954907297,0.7734526105358132,0,0,0,0,50
2,inner,10,10,0.5,50,5000,44.63039501332201,20083.677755994904,4500,0.7234658893250683,0.7755420451837081,0.7485993936538815,0,0,0,0,50
0,inner,10,10,0.5,100,10000,71.38113950129184,64243.02555116266,9000,0.7548268112164866,0.818413195792484,0.7853350030323917,0,0,0,0,100
1,inner,10,10,0.5,100,10000,76.27168706634023,68644.51835970621,9000,0.7201445950866563,0.7818978829185874,0.7497518113353306,0,0,0,0,100
2,inner,10,10,0.5,100,10000,76.71846357186517,69046.61721467866,9000,0.7276634911682242,0.7814087141502489,0.7535790414320775,0,0,0,0,100
0,inner,10,10,0.5,200,20000,142.8144100031002,257065.93800558036,18000,0.733223332092046,0.798081223364757,0.764278760603623,0,0,0,0,200
1,inner,10,10,0.5,200,20000,147.95823717601306,266324.8269168235,18000,0.7295405901972077,0.7928653673401521,0.7598859754489181,0,0,0,0,200
2,inner,10,10,0.5,200,20000,148.83017869416756,267894.3216495016,18000,0.7252880296036522,0.7869775158902397,0.75487453052565,0,0,0,0,200
0,inner,10,10,0.5,300,30000,213.26287897108054,575809.7732219175,27000,0.7258982241671404,0.7925337879775362,0.7577538733167012,0,0,0,0,300
1,inner,10,10,0.5,300,30000,208.64075756189706,563330.0454171221,27000,0.7261735713622303,0.7886428771375779,0.7561201427242782,0,0,0,0,300
2,inner,10,10,0.5,300,30000,209.98447409479016,566958.0800559334,27000,0.7370265196092414,0.800200063528114,0.7673152081582527,0,0,0,0,300
0,inner,10,10,0.5,500,50000,316.9740122257947,1426383.0550160762,45000,0.7339107983562401,0.7826599738698969,0.7575018809325708,0,0,0,0,500
1,inner,10,10,0.5,500,50000,347.1007536680989,1561953.391506445,45000,0.7265640411440308,0.7943819106944757,0.7589610012745259,0,0,0,0,500
2,inner,10,10,0.5,500,50000,339.353238225617,1527089.5720152766,45000,0.7333920731574252,0.7967492598627902,0.7637589794715989,0,0,0,0,500
0,inner,10,10,0.5,700,70000,480.14546258676864,3024916.4142966424,63000,0.7201287520974928,0.7751642884166082,0.7466337053184845,0,0,0,0,700
1,inner,10,10,0.5,700,70000,463.90788348058805,2922619.665927705,63000,0.7304477946136383,0.790924224154388,0.7594840027462946,0,0,0,0,700
2,inner,10,10,0.5,700,70000,482.44621540615674,3039411.1570587875,63000,0.7248784087750294,0.7870949855615049,0.7547066143170984,0,0,0,0,700
0,inner,10,10,0.5,1000,100000,679.9128085509044,6119215.27695814,90000,0.7260651773068041,0.7887779209330993,0.7561234317711296,0,0,0,0,1000
1,inner,10,10,0.5,1000,100000,669.1263582386944,6022137.224148249,90000,0.7243329350222584,0.7904657982031776,0.7559557571428336,0,0,0,0,1000
2,inner,10,10,0.5,1000,100000,674.0196832134917,6066177.148921425,90000,0.7250714975521996,0.7917141391389699,0.7569287875787352,0,0,0,0,1000
