iteration,algorithm,k,event_length,overlap,num_nodes,num_timestamps,relative_cost,total_length,true_length,precision,recall,f_measure,precision_ilp,recall_ilp,f_measure_ilp,ilp_time,nnodes
0,inner,10,10,0.5,50,5000,38.474042593422894,17313.319167040303,4500,0.7461719634944067,0.7802946356483923,0.7628519100422797,0,0,0,0,50
1,inner,10,10,0.5,50,5000,40.806546844364846,18362.946079964182,4500,0.7309628522530979,0.7786227783581816,0.7540404669425255,0,0,0,0,50
2,inner,10,10,0.5,50,5000,42.18547136162097,18983.462112729438,4500,0.7326710717137699,0.7739410701081989,0.7527408249793351,0,0,0,0,50
0,inner,10,10,0.5,100,10000,75.88258289237346,68294.32460313612,9000,0.744659189703281,0.8046866263477956,0.7735100646135701,0,0,0,0,100
1,inner,10,10,0.5,100,10000,74.7613058975854,67285.17530782687,9000,0.7231262575327249,0.7806842243598908,0.7508037326162463,0,0,0,0,100
2,inner,10,10,0.5,100,10000,76.34675312549203,68712.07781294282,9000,0.7350196061912396,0.7993412687711308,0.7658322291344548,0,0,0,0,100
0,inner,10,10,0.5,200,20000,145.11107437228313,261199.93387010964,18000,0.731389156063251,0.798171561797088,0.763322460049948,0,0,0,0,200
1,inner,10,10,0.5,200,20000,147.0397704455579,264671.58680200425,18000,0.7212872022357228,0.7840906521276247,0.7513788662866991,0,0,0,0,200
2,inner,10,10,0.5,200,20000,149.9689867566108,269944.17616189946,18000,0.7200082897272257,0.7787665887572107,0.748235652621539,0,0,0,0,200
0,inner,10,10,0.5,300,30000,210.73568792105453,568986.3573868473,27000,0.7297271161123589,0.7942718518998585,0.7606326776613144,0,0,0,0,300
1,inner,10,10,0.5,300,30000,205.22621092627006,554110.7695009292,27000,0.7360679687378792,0.7984881353545074,0.7660085392567759,0,0,0,0,300
2,inner,10,10,0.5,300,30000,209.15562442484645,564720.1859470854,27000,0.7312703977368387,0.7915848138013861,0.7602331951785177,0,0,0,0,300
0,inner,10,10,0.5,500,50000,328.90953665213345,1480092.9149346005,45000,0.7275876020940827,0.7819111588406472,0.7537718875094476,0,0,0,0,500
1,inner,10,10,0.5,500,50000,331.40866151679256,1491338.9768255665,45000,0.7288637711145926,0.7890602496107091,0.7577684012050586,0,0,0,0,500
2,inner,10,10,0.5,500,50000,335.39991748757495,1509299.6286940873,45000,0.7373750852648702,0.8024714638552735,0.7685473132644458,0,0,0,0,500
0,inner,10,10,0.5,700,70000,463.75620078381496,2921664.0649380344,63000,0.7266439757354584,0.7804764820474359,0.7525988131264152,0,0,0,0,700
1,inner,10,10,0.5,700,70000,470.5898926833232,2964716.323904936,63000,0.7317196931201394,0.7919603496958336,0.7606491753633129,0,0,0,0,700
2,inner,10,10,0.5,700,70000,481.0257710416541,3030462.357562421,63000,0.7317553638590572,0.7971397174989606,0.7630494350296956,0,0,0,0,700
0,inner,10,10,0.5,1000,100000,689.2191784482624,6202972.606034362,90000,0.7274221742439043,0.7892350479462409,0.7570689885187123,0,0,0,0,1000
1,inner,10,10,0.5,1000,100000,671.3839572913099,6042455.615621789,90000,0.723809097804218,0.7870833690498243,0.754121310082212,0,0,0,0,1000
2,inner,10,10,0.5,1000,100000,674.2588947996081,6068330.053196473,90000,0.7256311450040669,0.790329868212845,0.7565998890502367,0,0,0,0,1000
