iteration,algorithm,k,event_length,overlap,num_nodes,num_timestamps,relative_cost,total_length,true_length,precision,recall,f_measure,precision_ilp,recall_ilp,f_measure_ilp,ilp_time,nnodes
0,budget,10,10,0.5,50,5000,-inf,-inf,4500,0.5664901865459471,1.0,0.7232604345834263,0,0,0,0,50
1,budget,10,10,0.5,50,5000,-inf,-inf,4500,0.5493310768651379,1.0,0.7091203230450075,0,0,0,0,50
2,budget,10,10,0.5,50,5000,-inf,-inf,4500,0.5500109833768967,1.0,0.7096865625798697,0,0,0,0,50
0,budget,10,10,0.5,100,10000,-inf,-inf,9000,0.5487531012302589,1.0,0.7086385826047475,0,0,0,0,100
1,budget,10,10,0.5,100,10000,-inf,-inf,9000,0.5404229354935928,1.0,0.7016552701747807,0,0,0,0,100
2,budget,10,10,0.5,100,10000,-inf,-inf,9000,0.5397077507548829,1.0,0.701052197068277,0,0,0,0,100
