iteration,algorithm,k,event_length,overlap,num_nodes,num_timestamps,relative_cost,total_length,true_length,precision,recall,f_measure,precision_ilp,recall_ilp,f_measure_ilp,ilp_time,nnodes
0,heuristic1,10,10,0.5,50,5000,42.035441429734085,18915.94864338034,4500,0.7468779109187947,0.8124118748492092,0.7782677593750058,0,0,0,0,50
1,heuristic1,10,10,0.5,50,5000,40.467199847572815,18210.239931407767,4500,0.7232461483476377,0.7722770218154608,0.7469578440894403,0,0,0,0,50
2,heuristic1,10,10,0.5,50,5000,41.895458067520366,18852.956130384166,4500,0.7110571418919841,0.7631023578600609,0.7361610214393712,0,0,0,0,50
0,heuristic1,10,10,0.5,100,10000,74.10577577234865,66695.19819511379,9000,0.7445744174037187,0.8031044238695337,0.772732678861288,0,0,0,0,100
1,heuristic1,10,10,0.5,100,10000,77.37087303525632,69633.78573173069,9000,0.7299212077216772,0.7832502732645347,0.7556459959673166,0,0,0,0,100
2,heuristic1,10,10,0.5,100,10000,74.65231030229457,67187.07927206511,9000,0.7375365042044736,0.8036752911501915,0.769186774377136,0,0,0,0,100
0,heuristic1,10,10,0.5,200,20000,146.30316731572964,263345.70116831333,18000,0.7253180608230881,0.7881472709725389,0.755428536372983,0,0,0,0,200
1,heuristic1,10,10,0.5,200,20000,147.04476619088572,264680.5791435943,18000,0.7139743083748037,0.7696514432330972,0.7407681570321615,0,0,0,0,200
2,heuristic1,10,10,0.5,200,20000,138.77547761591865,249795.85970865356,18000,0.729915934824602,0.78494628234858,0.7564315658181864,0,0,0,0,200
0,heuristic1,10,10,0.5,300,30000,211.89022933520138,572103.6192050438,27000,0.7202960893873173,0.7890091347693897,0.7530884875626126,0,0,0,0,300
1,heuristic1,10,10,0.5,300,30000,209.4465712071728,565505.7422593666,27000,0.7321722178557104,0.7953009472016167,0.762432063221878,0,0,0,0,300
2,heuristic1,10,10,0.5,300,30000,208.81013173804092,563787.3556927105,27000,0.7358113368044104,0.7989471497487964,0.7660806249887514,0,0,0,0,300
0,heuristic1,10,10,0.5,500,50000,328.8661187419059,1479897.5343385765,45000,0.7307641752433198,0.7836898284970323,0.7563022049580829,0,0,0,0,500
1,heuristic1,10,10,0.5,500,50000,335.13738938102864,1508118.252214629,45000,0.7290789234178253,0.7951095664804292,0.7606639606200702,0,0,0,0,500
2,heuristic1,10,10,0.5,500,50000,341.59949500571264,1537197.7275257069,45000,0.7282495217611399,0.7919486439256009,0.7587645271728963,0,0,0,0,500
0,heuristic1,10,10,0.5,700,70000,472.64738144545134,2977678.5031063436,63000,0.7212813853833157,0.7784003056258133,0.7487530909933144,0,0,0,0,700
1,heuristic1,10,10,0.5,700,70000,496.0037806492725,3124823.818090417,63000,0.7180002309939971,0.7869422509314318,0.7508921101420558,0,0,0,0,700
2,heuristic1,10,10,0.5,700,70000,488.2798675046102,3076163.1652790443,63000,0.7275075596703923,0.7951297800913338,0.7598170763709555,0,0,0,0,700
0,heuristic1,10,10,0.5,1000,100000,692.6489003818091,6233840.103436282,90000,0.72271983417094,0.7848805175137623,0.7525186855092768,0,0,0,0,1000
1,heuristic1,10,10,0.5,1000,100000,673.8501222380127,6064651.100142114,90000,0.7256256004727729,0.7920187426699703,0.7573699046582656,0,0,0,0,1000
2,heuristic1,10,10,0.5,1000,100000,667.0691675694295,6003622.508124866,90000,0.7236237388762272,0.7864786158482018,0.7537430754488569,0,0,0,0,1000
