iteration,algorithm,k,event_length,overlap,num_nodes,num_timestamps,relative_cost,total_length,true_length,precision,recall,f_measure,precision_ilp,recall_ilp,f_measure_ilp,ilp_time,nnodes
0,heuristic1,10,10,0.5,50,5000,67.31867392184525,30293.40326483036,5000,0.43781127910736906,0.6676990288258466,0.5288528994641479,0,0,0,0,50
1,heuristic1,10,10,0.5,50,5000,70.50494727008154,31727.226271536696,5000,0.35476064156176157,0.596093405989094,0.4448011336421561,0,0,0,0,50
2,heuristic1,10,10,0.5,50,5000,71.7516978940886,32288.26405233987,5000,0.39496273878171495,0.6365804514524664,0.4874746126790638,0,0,0,0,50
3,heuristic1,10,10,0.5,50,5000,70.61214871939983,31775.466923729924,5000,0.34621948546390335,0.590629162114616,0.43654292533983763,0,0,0,0,50
0,heuristic1,10,10,0.5,100,10000,138.886582638235,124997.92437441152,10000,0.42727396830049236,0.6603982601172739,0.5188529740609847,0,0,0,0,100
1,heuristic1,10,10,0.5,100,10000,138.50004675875743,124650.04208288169,10000,0.39624991996569625,0.6291698438811892,0.4862564757821018,0,0,0,0,100
2,heuristic1,10,10,0.5,100,10000,138.9176830540555,125025.91474864994,10000,0.4028273713606947,0.6413244800775647,0.4948380911130059,0,0,0,0,100
3,heuristic1,10,10,0.5,100,10000,137.108065225486,123397.2587029374,10000,0.409402112588413,0.6254910768006426,0.49488656582725893,0,0,0,0,100
0,heuristic1,10,10,0.5,200,20000,279.242079193868,502635.74254896236,20000,0.4414036198922743,0.6729433921692523,0.5331187611596411,0,0,0,0,200
1,heuristic1,10,10,0.5,200,20000,262.3880173565327,472298.43124175887,20000,0.3967319836547907,0.6362886000643575,0.48873380155045043,0,0,0,0,200
2,heuristic1,10,10,0.5,200,20000,269.9924243276197,485986.36378971545,20000,0.4155907034857058,0.6557529345300059,0.5087533331114894,0,0,0,0,200
3,heuristic1,10,10,0.5,200,20000,265.6008315605642,478081.4968090155,20000,0.4058901601083283,0.643281430246438,0.4977290752395467,0,0,0,0,200
0,heuristic1,10,10,0.5,300,30000,393.1970609064653,1061632.0644474563,30000,0.3910937268095974,0.6271145511526508,0.481749308574982,0,0,0,0,300
1,heuristic1,10,10,0.5,300,30000,399.7926461285292,1079440.144547029,30000,0.43344452611384326,0.6706943850991027,0.5265801376334784,0,0,0,0,300
2,heuristic1,10,10,0.5,300,30000,396.43265580410394,1070368.1706710807,30000,0.4089682501070842,0.6455541655389644,0.5007217551996065,0,0,0,0,300
3,heuristic1,10,10,0.5,300,30000,395.27347868558417,1067238.3924510772,30000,0.42268767483840464,0.6560185521208874,0.5141176522703043,0,0,0,0,300
0,heuristic1,10,10,0.5,400,40000,529.75792522365,1907128.53080514,40000,0.4211961264771438,0.6563097353789373,0.5131018365592338,0,0,0,0,400
1,heuristic1,10,10,0.5,400,40000,535.6567503476293,1928364.3012514657,40000,0.43399676225865264,0.6719957577080626,0.5273887080278377,0,0,0,0,400
2,heuristic1,10,10,0.5,400,40000,524.5222026826015,1888279.9296573652,40000,0.4015475074984707,0.6416475198990487,0.49396700624773526,0,0,0,0,400
3,heuristic1,10,10,0.5,400,40000,534.0933013723846,1922735.8849405847,40000,0.42171847151349234,0.6609788595272922,0.5149121298278712,0,0,0,0,400
0,heuristic1,10,10,0.5,500,50000,658.3015469196288,2962356.9611383295,50000,0.40020438771566264,0.6364486010610817,0.4914074921072648,0,0,0,0,500
1,heuristic1,10,10,0.5,500,50000,654.6399689574858,2945879.8603086863,50000,0.4064395415847097,0.6446928136403148,0.4985645248886505,0,0,0,0,500
2,heuristic1,10,10,0.5,500,50000,652.2254005233384,2935014.3023550226,50000,0.40927294949539167,0.6468001212450463,0.5013247675567318,0,0,0,0,500
3,heuristic1,10,10,0.5,500,50000,650.3388589215293,2926524.865146882,50000,0.39154973077933863,0.6315612818229137,0.48340335862370815,0,0,0,0,500
