iteration,algorithm,k,event_length,overlap,num_nodes,num_timestamps,relative_cost,total_length,true_length,precision,recall,f_measure,precision_ilp,recall_ilp,f_measure_ilp,ilp_time,nnodes
0,heuristic1,10,10,0.5,50,5000,46.30882898365784,20838.973042646026,4500,0.6721499642126528,0.7067265679604381,0.6890047459348727,0,0,0,0,50
1,heuristic1,10,10,0.5,50,5000,46.6422454097219,20989.010434374857,4500,0.6926120389619623,0.7015623052110294,0.6970584428008566,0,0,0,0,50
2,heuristic1,10,10,0.5,50,5000,47.30911747691057,21289.10286460976,4500,0.6801407864777237,0.6780182479961552,0.6790778586794761,0,0,0,0,50
0,heuristic1,10,10,0.5,100,10000,82.39811040882977,74158.29936794679,9000,0.7111250513025612,0.7389864597177613,0.7247881008942992,0,0,0,0,100
1,heuristic1,10,10,0.5,100,10000,86.83743692580018,78153.69323322015,9000,0.6970576382100382,0.7279344251208222,0.7121615119181043,0,0,0,0,100
2,heuristic1,10,10,0.5,100,10000,87.51205323148186,78760.84790833367,9000,0.6838642702352967,0.7267113897769566,0.7046370759540536,0,0,0,0,100
0,heuristic1,10,10,0.5,200,20000,168.46055610772623,303229.0009939072,18000,0.6987203317900876,0.7195622988511516,0.7089881767354075,0,0,0,0,200
1,heuristic1,10,10,0.5,200,20000,161.5505435608059,290790.9784094506,18000,0.6957180906826452,0.7133470619461002,0.704422297301643,0,0,0,0,200
2,heuristic1,10,10,0.5,200,20000,170.7117475520896,307281.1455937613,18000,0.6950114208293257,0.7156172931053695,0.7051638559999199,0,0,0,0,200
0,heuristic1,10,10,0.5,300,30000,251.76947566906276,679777.5843064694,27000,0.6748641697391701,0.6968300598393175,0.6856712372804348,0,0,0,0,300
1,heuristic1,10,10,0.5,300,30000,234.6521354517576,633560.7657197455,27000,0.6991465248785734,0.7150394672252188,0.7070036918097936,0,0,0,0,300
2,heuristic1,10,10,0.5,300,30000,236.38408211138,638237.021700726,27000,0.6982168914717516,0.7117542590809138,0.7049205880169431,0,0,0,0,300
0,heuristic1,10,10,0.5,400,40000,316.2426895781338,1138473.6824812817,36000,0.6829079092384316,0.7064560799440488,0.6944824369706677,0,0,0,0,400
1,heuristic1,10,10,0.5,400,40000,327.67820601661333,1179641.541659808,36000,0.6756021579519965,0.7075965683655144,0.6912293359608438,0,0,0,0,400
2,heuristic1,10,10,0.5,400,40000,321.16328825500796,1156187.8377180286,36000,0.6748479637558731,0.7095843698427257,0.6917803860541709,0,0,0,0,400
0,heuristic1,10,10,0.5,500,50000,397.13266511683065,1787096.9930257378,45000,0.678723229632094,0.7077482158088563,0.6929319119837551,0,0,0,0,500
1,heuristic1,10,10,0.5,500,50000,391.6698069488915,1762514.131270012,45000,0.6902766161727056,0.7152620378239303,0.7025472515351798,0,0,0,0,500
2,heuristic1,10,10,0.5,500,50000,393.65606510556887,1771452.29297506,45000,0.690373167568517,0.7137275439263876,0.7018561293324239,0,0,0,0,500
