iteration,algorithm,k,event_length,overlap,num_nodes,num_timestamps,relative_cost,total_length,true_length,precision,recall,f_measure,precision_ilp,recall_ilp,f_measure_ilp,ilp_time,nnodes
0,heuristic1,10,10,0.5,50,5000,43.79196964876007,19706.386341942034,4500,0.7029368104859118,0.679528178739252,0.6910343109173269,0,0,0,0,50
1,heuristic1,10,10,0.5,50,5000,46.58829083348461,20964.730875068075,4500,0.688447621888656,0.7068820224110313,0.6975430490892599,0,0,0,0,50
2,heuristic1,10,10,0.5,50,5000,47.56622748890701,21404.802370008154,4500,0.6982685413454481,0.6977093347400287,0.6979888260380882,0,0,0,0,50
0,heuristic1,10,10,0.5,100,10000,90.08218584322688,81073.96725890419,9000,0.6905819033697356,0.7206780399425264,0.7053090607421281,0,0,0,0,100
1,heuristic1,10,10,0.5,100,10000,88.1305089939932,79317.45809459388,9000,0.6898797404091161,0.7296067720674677,0.7091873379430099,0,0,0,0,100
2,heuristic1,10,10,0.5,100,10000,90.04903169844798,81044.12852860318,9000,0.6907627351414017,0.7280297737233623,0.7089068128276401,0,0,0,0,100
0,heuristic1,10,10,0.5,200,20000,167.48160247134135,301466.88444841444,18000,0.6964650273414638,0.7249749738010225,0.7104340873260575,0,0,0,0,200
1,heuristic1,10,10,0.5,200,20000,168.53246957642483,303358.4452375647,18000,0.6890125501054796,0.7097086405189685,0.6992074811100248,0,0,0,0,200
2,heuristic1,10,10,0.5,200,20000,161.8241297989337,291283.43363808066,18000,0.7001007669789362,0.7222893280725471,0.7110219823992627,0,0,0,0,200
0,heuristic1,10,10,0.5,300,30000,245.66621157832037,663298.771261465,27000,0.6820463968374693,0.707708410487931,0.6946404773570218,0,0,0,0,300
1,heuristic1,10,10,0.5,300,30000,236.6700040906937,639009.011044873,27000,0.6932088121300063,0.7083895090540353,0.700716949606314,0,0,0,0,300
2,heuristic1,10,10,0.5,300,30000,240.58759416883711,649586.5042558602,27000,0.690384544752796,0.71174260987203,0.7009009077056898,0,0,0,0,300
0,heuristic1,10,10,0.5,400,40000,314.32349216191585,1131564.571782897,36000,0.6870834681041009,0.7112726344657267,0.6989688357037771,0,0,0,0,400
1,heuristic1,10,10,0.5,400,40000,325.7717764384489,1172778.395178416,36000,0.6698864999284564,0.699028963330719,0.6841475287003541,0,0,0,0,400
2,heuristic1,10,10,0.5,400,40000,328.2282920345126,1181621.8513242453,36000,0.6681828492994346,0.699350471850017,0.6834114879875456,0,0,0,0,400
0,heuristic1,10,10,0.5,500,50000,401.8009315964759,1808104.1921841416,45000,0.6757459635056475,0.7061438489984833,0.6906105701009213,0,0,0,0,500
1,heuristic1,10,10,0.5,500,50000,393.7464425373874,1771858.9914182432,45000,0.6833590324530275,0.7057849359659222,0.6943909658413996,0,0,0,0,500
2,heuristic1,10,10,0.5,500,50000,396.1171816116066,1782527.3172522297,45000,0.6910070919653273,0.7137057060359047,0.7021730066796169,0,0,0,0,500
