iteration,algorithm,k,event_length,overlap,num_nodes,num_timestamps,relative_cost,total_length,true_length,precision,recall,f_measure,precision_ilp,recall_ilp,f_measure_ilp,ilp_time,nnodes
0,inner,10,10,0.5,50,5000,38.8372891751683,17476.780128825736,4500,0.7131915931188498,0.7621697521241353,0.7368676988821162,0,0,0,0,50
1,inner,10,10,0.5,50,5000,38.4272651178069,17292.269303013105,4500,0.7415537183129967,0.7888272749763064,0.7644603552062128,0,0,0,0,50
2,inner,10,10,0.5,50,5000,41.468270315634676,18660.721642035605,4500,0.7240935191737101,0.7664788920568592,0.7446835781210052,0,0,0,0,50
0,inner,10,10,0.5,100,10000,73.85770529316706,66471.93476385035,9000,0.7466525938658723,0.8003182644200619,0.7725545763797736,0,0,0,0,100
1,inner,10,10,0.5,100,10000,72.95274113390133,65657.46702051119,9000,0.7412603920897284,0.80890929033496,0.7736087533086524,0,0,0,0,100
2,inner,10,10,0.5,100,10000,73.33920958160347,66005.28862344312,9000,0.7476214655968987,0.8075638218513989,0.7764374482299717,0,0,0,0,100
0,inner,10,10,0.5,200,20000,143.57897409955726,258442.15337920305,18000,0.7283010247296151,0.7913526935108612,0.7585188266098112,0,0,0,0,200
1,inner,10,10,0.5,200,20000,148.53696546839032,267366.5378431026,18000,0.7134790703460396,0.7729789189893128,0.7420381665332884,0,0,0,0,200
2,inner,10,10,0.5,200,20000,147.43809979702831,265388.57963465096,18000,0.7219261062091469,0.783241896579141,0.7513350955770749,0,0,0,0,200
0,inner,10,10,0.5,300,30000,223.75211597982906,604130.7131455385,27000,0.7259747043389392,0.7995003137228159,0.7609655969473421,0,0,0,0,300
1,inner,10,10,0.5,300,30000,209.84066636065376,566569.7991737651,27000,0.734500912055028,0.7971309221671252,0.7645354141602374,0,0,0,0,300
2,inner,10,10,0.5,300,30000,208.6567770951742,563373.2981569703,27000,0.7374561759003251,0.8030493266564122,0.7688563065986936,0,0,0,0,300
0,inner,10,10,0.5,500,50000,327.5534067778507,1473990.330500328,45000,0.7341124346400487,0.7920923260648028,0.7620010642328005,0,0,0,0,500
1,inner,10,10,0.5,500,50000,346.52619214020723,1559367.8646309325,45000,0.7304801205515543,0.7970100554490958,0.7622962301592029,0,0,0,0,500
2,inner,10,10,0.5,500,50000,344.8124657253936,1551656.0957642712,45000,0.7278541812043633,0.7881327884100348,0.7567950871430095,0,0,0,0,500
0,inner,10,10,0.5,700,70000,469.08424499338884,2955230.7434583497,63000,0.7232630758664867,0.7815879808623833,0.7512952522060176,0,0,0,0,700
1,inner,10,10,0.5,700,70000,484.16899275226126,3050264.654339246,63000,0.7224435969302578,0.7854453485941141,0.7526283212231434,0,0,0,0,700
2,inner,10,10,0.5,700,70000,490.54050308208264,3090405.1694171205,63000,0.7259627517572524,0.7945594803873373,0.7587137821763239,0,0,0,0,700
0,inner,10,10,0.5,1000,100000,684.953926083509,6164585.334751582,90000,0.7269541667895857,0.7903202286842613,0.7573140165733786,0,0,0,0,1000
1,inner,10,10,0.5,1000,100000,693.2017644391632,6238815.879952469,90000,0.7196694979071587,0.7851075869391967,0.7509656926405461,0,0,0,0,1000
2,inner,10,10,0.5,1000,100000,672.3361163760917,6051025.047384826,90000,0.7237764796250202,0.7897554973680478,0.7553278851566286,0,0,0,0,1000
