iteration,algorithm,k,event_length,overlap,num_nodes,num_timestamps,relative_cost,total_length,true_length,precision,recall,f_measure,precision_ilp,recall_ilp,f_measure_ilp,ilp_time,nnodes
0,budget,10,10,0.5,50,5000,-inf,-inf,4500,0.5531213903550981,1.0,0.7122706490168617,0,0,0,0,50
1,budget,10,10,0.5,50,5000,-inf,-inf,4500,0.548682787914225,1.0,0.7085799521969173,0,0,0,0,50
2,budget,10,10,0.5,50,5000,-inf,-inf,4500,0.5462951243488516,1.0,0.7065858460607871,0,0,0,0,50
0,budget,10,10,0.5,100,10000,-inf,-inf,9000,0.5458444099443963,1.0,0.7062087315294948,0,0,0,0,100
1,budget,10,10,0.5,100,10000,-inf,-inf,9000,0.5418626138369167,1.0,0.7028675693594963,0,0,0,0,100
2,budget,10,10,0.5,100,10000,-inf,-inf,9000,0.540293016964231,1.0,0.7015457591687281,0,0,0,0,100
