iteration,algorithm,k,event_length,overlap,num_nodes,num_timestamps,relative_cost,total_length,true_length,precision,recall,f_measure,precision_ilp,recall_ilp,f_measure_ilp,ilp_time,nnodes
0,heuristic1,10,10,0.5,50,5000,64.99184057856405,29246.32826035382,4500,0.6462297714982901,0.7953454570862876,0.7130753953086807,0,0,0,0,50
1,heuristic1,10,10,0.5,50,5000,65.53591878278873,29491.163452254925,4500,0.6492642318087393,0.7688336537768108,0.7040080895431153,0,0,0,0,50
2,heuristic1,10,10,0.5,50,5000,65.75491167719105,29589.710254735972,4500,0.6554270187100806,0.7811513037840769,0.7127876874987055,0,0,0,0,50
0,heuristic1,10,10,0.5,100,10000,120.38563825875626,108347.07443288063,9000,0.6610792131603221,0.7845179300372064,0.7175283907271736,0,0,0,0,100
1,heuristic1,10,10,0.5,100,10000,118.0471355620069,106242.4220058062,9000,0.662995028903898,0.793341317070204,0.7223349892978225,0,0,0,0,100
2,heuristic1,10,10,0.5,100,10000,118.89577267567525,107006.19540810773,9000,0.6561182327190314,0.787121774616131,0.7156743785801526,0,0,0,0,100
0,heuristic1,10,10,0.5,200,20000,228.59517069379274,411471.30724882695,18000,0.6617824604831274,0.7879525682925891,0.7193772365823703,0,0,0,0,200
1,heuristic1,10,10,0.5,200,20000,233.07276639208249,419530.9795057485,18000,0.6532576288245793,0.7760673485148853,0.7093864921365696,0,0,0,0,200
2,heuristic1,10,10,0.5,200,20000,230.46130546962945,414830.349845333,18000,0.653259218846167,0.7752197454107495,0.7090331156323133,0,0,0,0,200
0,heuristic1,10,10,0.5,300,30000,345.12427309053066,931835.5373444328,27000,0.6482935986269754,0.7761486712637465,0.7064831278865673,0,0,0,0,300
1,heuristic1,10,10,0.5,300,30000,333.31303942694973,899945.2064527643,27000,0.6564634982989418,0.7803878731140543,0.7130816219505459,0,0,0,0,300
2,heuristic1,10,10,0.5,300,30000,334.0824471768569,902022.6073775135,27000,0.6611908951922199,0.7866509994428922,0.7184851888217858,0,0,0,0,300
0,heuristic1,10,10,0.5,400,40000,449.9919256014817,1619970.932165334,36000,0.6479646136737414,0.7743763465982966,0.7055530063138727,0,0,0,0,400
1,heuristic1,10,10,0.5,400,40000,450.17753512759253,1620639.126459333,36000,0.6402849462274491,0.7708719714215704,0.6995362636101532,0,0,0,0,400
2,heuristic1,10,10,0.5,400,40000,452.6317323107506,1629474.236318702,36000,0.6446197745191395,0.7751073444558801,0.7038669825114046,0,0,0,0,400
0,heuristic1,10,10,0.5,500,50000,546.9469692555637,2461261.3616500366,45000,0.6529896620350986,0.781542558331851,0.7115060976471039,0,0,0,0,500
1,heuristic1,10,10,0.5,500,50000,544.4284607809241,2449928.0735141584,45000,0.6515194722653717,0.7730484236542556,0.7071001704550751,0,0,0,0,500
2,heuristic1,10,10,0.5,500,50000,553.8755491694586,2492439.971262564,45000,0.6568003410477805,0.7813979396131253,0.713701914587311,0,0,0,0,500
