iteration,algorithm,k,event_length,overlap,num_nodes,num_timestamps,relative_cost,total_length,true_length,precision,recall,f_measure,precision_ilp,recall_ilp,f_measure_ilp,ilp_time,nnodes
0,baseline,10,10,0.5,600,60000,803.6477770704995,4339697.996180697,60000,0.43042434863360046,0.6653984572020764,0.5227189943443352,0,0,0,0,50
1,baseline,10,10,0.5,600,60000,783.988389637406,4233537.304041993,60000,0.419144979276786,0.6541065255497566,0.5109062784695065,0,0,0,0,50
2,baseline,10,10,0.5,600,60000,789.1987218949046,4261673.098232484,60000,0.4211792991867942,0.6548252162052299,0.5126350711468475,0,0,0,0,50
0,baseline,10,10,0.5,600,60000,798.1384603161598,4309947.685707263,60000,0.4310538353647526,0.6693048053320466,0.5243861277514791,0,0,0,0,100
1,baseline,10,10,0.5,600,60000,784.3872610547915,4235691.209695874,60000,0.4144639851834485,0.6489548894931446,0.5058560386854368,0,0,0,0,100
2,baseline,10,10,0.5,600,60000,788.6138403990908,4258514.73815509,60000,0.4207165432697653,0.653540681194781,0.511898584467021,0,0,0,0,100
0,baseline,10,10,0.5,600,60000,785.6011691960142,4242246.313658477,60000,0.4180229672712652,0.6525102212812108,0.5095858060105926,0,0,0,0,200
1,baseline,10,10,0.5,600,60000,785.2212286380384,4240194.634645407,60000,0.4061260905144051,0.6429275720103751,0.4978003902604449,0,0,0,0,200
2,baseline,10,10,0.5,600,60000,787.5669375097758,4252861.46255279,60000,0.43485050535536895,0.6655365168984059,0.5260129115535487,0,0,0,0,200
0,baseline,10,10,0.5,600,60000,780.8973537203985,4216845.710090152,60000,0.408557608258953,0.6459603149715534,0.500535828744353,0,0,0,0,300
1,baseline,10,10,0.5,600,60000,785.8859467283257,4243784.112332959,60000,0.4313603126239275,0.6657965632436151,0.5235317209083875,0,0,0,0,300
2,baseline,10,10,0.5,600,60000,787.4606251797218,4252287.375970498,60000,0.42503735217734506,0.6585998634504094,0.516648077545323,0,0,0,0,300
0,baseline,10,10,0.5,600,60000,782.1347828195378,4223527.827225504,60000,0.412671311894442,0.6451041853959151,0.5033506470472758,0,0,0,0,400
1,baseline,10,10,0.5,600,60000,782.9330372621548,4227838.401215636,60000,0.4236311345850155,0.6557808042426173,0.5147416961908112,0,0,0,0,400
2,baseline,10,10,0.5,600,60000,786.7980684018121,4248709.5693697855,60000,0.4304794848870083,0.6623256109505868,0.5218086718582685,0,0,0,0,400
0,baseline,10,10,0.5,600,60000,781.6087046077722,4220687.00488197,60000,0.4143992404817374,0.6472414325398845,0.5052865152376791,0,0,0,0,500
1,baseline,10,10,0.5,600,60000,796.5149000640092,4301180.46034565,60000,0.4266663450063021,0.6621654985458569,0.5189483293070178,0,0,0,0,500
2,baseline,10,10,0.5,600,60000,781.9731808306472,4222655.176485495,60000,0.4277470646187123,0.6634467626105466,0.5201411484484606,0,0,0,0,500
